timestamp,key,input_ch_powers,total_input_power,total_output_power,total_gain,output_ch_powers
2024-12-06 09:30:58.893903,g32.0_s5_r14,"[-29.519699096679688, -1000.0, -31.749923706054688, -1000.0, -29.608036041259766, -1000.0, -29.77106475830078, -1000.0, -1000.0, -29.671512603759766, -1000.0, -1000.0, -29.754714965820312, -1000.0, -29.663944244384766, -1000.0, -29.749866485595703, -1000.0, -1000.0, -1000.0, -29.8563232421875, -1000.0, -1000.0, -1000.0, -29.877662658691406, -1000.0, -29.448772430419922, -1000.0, -1000.0, -1000.0, -29.706722259521484, -1000.0, -29.74301528930664, -1000.0, -29.579853057861328, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -29.549182891845703, -1000.0, -29.841670989990234, -1000.0, -29.56857681274414, -1000.0, -1000.0, -1000.0, -29.641517639160156, -1000.0, -29.635997772216797, -1000.0, -1000.0, -1000.0, -1000.0, -29.429656982421875, -1000.0, -29.630329132080078, -1000.0, -29.791297912597656, -1000.0, -29.831085205078125, -1000.0, -29.71416473388672, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0]",-14.7,17.6,32.1,"[2.29, -inf, -0.04, -inf, 1.82, -inf, 1.73, -inf, -inf, 1.49, -inf, -inf, 1.71, -inf, 1.16, -inf, 1.02, -inf, -inf, -inf, 1.54, -inf, -inf, -inf, 1.74, -inf, 1.87, -inf, -inf, -inf, 2.01, -inf, 2.4, -inf, 1.93, -inf, -inf, -inf, -inf, -inf, -inf, -inf, 1.73, -inf, 1.97, -inf, 2.17, -inf, -inf, -inf, 2.22, -inf, 1.67, -inf, -inf, -inf, -inf, 1.79, -inf, 2.49, -inf, 2.46, -inf, 2.31, -inf, 1.82, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf]"
2024-12-06 09:30:58.894238,g33.5_s5_r14,"[-29.518131256103516, -1000.0, -31.731307983398438, -1000.0, -29.625839233398438, -1000.0, -29.77914810180664, -1000.0, -1000.0, -29.645801544189453, -1000.0, -1000.0, -29.762020111083984, -1000.0, -29.61556625366211, -1000.0, -29.803348541259766, -1000.0, -1000.0, -1000.0, -29.803550720214844, -1000.0, -1000.0, -1000.0, -29.85024642944336, -1000.0, -29.453350067138672, -1000.0, -1000.0, -1000.0, -29.637012481689453, -1000.0, -29.72397232055664, -1000.0, -29.596675872802734, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -29.557937622070312, -1000.0, -29.819610595703125, -1000.0, -29.52322006225586, -1000.0, -1000.0, -1000.0, -29.638641357421875, -1000.0, -29.648056030273438, -1000.0, -1000.0, -1000.0, -1000.0, -29.361988067626953, -1000.0, -29.690650939941406, -1000.0, -29.739173889160156, -1000.0, -29.851715087890625, -1000.0, -29.771499633789062, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0]",-14.7,19.1,33.6,"[3.93, -inf, 1.58, -inf, 3.49, -inf, 3.33, -inf, -inf, 3.1, -inf, -inf, 3.31, -inf, 2.74, -inf, 2.61, -inf, -inf, -inf, 3.04, -inf, -inf, -inf, 3.24, -inf, 3.29, -inf, -inf, -inf, 3.49, -inf, 3.89, -inf, 3.41, -inf, -inf, -inf, -inf, -inf, -inf, -inf, 3.14, -inf, 3.39, -inf, 3.65, -inf, -inf, -inf, 3.66, -inf, 3.12, -inf, -inf, -inf, -inf, 3.2, -inf, 3.93, -inf, 3.82, -inf, 3.75, -inf, 3.24, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf]"
2024-12-06 09:30:58.895809,g35.0_s5_r14,"[-29.518131256103516, -1000.0, -31.731307983398438, -1000.0, -29.625839233398438, -1000.0, -29.77914810180664, -1000.0, -1000.0, -29.645801544189453, -1000.0, -1000.0, -29.762020111083984, -1000.0, -29.61556625366211, -1000.0, -29.803348541259766, -1000.0, -1000.0, -1000.0, -29.803550720214844, -1000.0, -1000.0, -1000.0, -29.85024642944336, -1000.0, -29.453350067138672, -1000.0, -1000.0, -1000.0, -29.637012481689453, -1000.0, -29.72397232055664, -1000.0, -29.596675872802734, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -29.557937622070312, -1000.0, -29.819610595703125, -1000.0, -29.52322006225586, -1000.0, -1000.0, -1000.0, -29.638641357421875, -1000.0, -29.648056030273438, -1000.0, -1000.0, -1000.0, -1000.0, -29.361988067626953, -1000.0, -29.690650939941406, -1000.0, -29.739173889160156, -1000.0, -29.851715087890625, -1000.0, -29.771499633789062, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0]",-14.7,20.6,35.1,"[6.06, -inf, 3.64, -inf, 5.53, -inf, 5.38, -inf, -inf, 5.07, -inf, -inf, 5.17, -inf, 4.49, -inf, 4.28, -inf, -inf, -inf, 4.52, -inf, -inf, -inf, 4.66, -inf, 4.78, -inf, -inf, -inf, 4.91, -inf, 5.21, -inf, 4.79, -inf, -inf, -inf, -inf, -inf, -inf, -inf, 4.45, -inf, 4.72, -inf, 4.99, -inf, -inf, -inf, 4.89, -inf, 4.33, -inf, -inf, -inf, -inf, 4.34, -inf, 5.04, -inf, 4.92, -inf, 4.8, -inf, 4.36, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf]"
2024-12-06 09:30:58.897658,g20.0_s6_r14,"[-31.527114868164062, -1000.0, -33.55188751220703, -1000.0, -31.58810806274414, -1000.0, -31.671226501464844, -1000.0, -1000.0, -31.583267211914062, -1000.0, -1000.0, -31.707393646240234, -1000.0, -31.578540802001953, -1000.0, -31.66269302368164, -1000.0, -1000.0, -1000.0, -31.822654724121094, -1000.0, -1000.0, -1000.0, -31.81317901611328, -1000.0, -31.437740325927734, -1000.0, -1000.0, -1000.0, -31.652687072753906, -1000.0, -31.679718017578125, -1000.0, -31.65078353881836, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -31.475265502929688, -1000.0, -31.767837524414062, -1000.0, -31.522010803222656, -1000.0, -1000.0, -1000.0, -31.69573211669922, -1000.0, -31.63156509399414, -1000.0, -1000.0, -1000.0, -1000.0, -31.497467041015625, -1000.0, -31.75983428955078, -1000.0, -31.765132904052734, -1000.0, -31.79810333251953, -1000.0, -31.78158950805664, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0]",-16.6,4.2,20.1,"[-11.95, -inf, -14.03, -inf, -12.29, -inf, -12.47, -inf, -inf, -12.66, -inf, -inf, -12.53, -inf, -12.95, -inf, -12.95, -inf, -inf, -inf, -12.65, -inf, -inf, -inf, -12.19, -inf, -12.07, -inf, -inf, -inf, -11.88, -inf, -11.52, -inf, -11.93, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -12.11, -inf, -11.8, -inf, -11.62, -inf, -inf, -inf, -11.58, -inf, -12.1, -inf, -inf, -inf, -inf, -12.02, -inf, -11.29, -inf, -11.27, -inf, -11.36, -inf, -11.71, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf]"
2024-12-06 09:30:58.898936,g21.5_s6_r14,"[-31.495830535888672, -1000.0, -33.454978942871094, -1000.0, -31.564346313476562, -1000.0, -31.66729736328125, -1000.0, -1000.0, -31.608463287353516, -1000.0, -1000.0, -31.718120574951172, -1000.0, -31.569923400878906, -1000.0, -31.67047882080078, -1000.0, -1000.0, -1000.0, -31.828052520751953, -1000.0, -1000.0, -1000.0, -31.805896759033203, -1000.0, -31.451274871826172, -1000.0, -1000.0, -1000.0, -31.72222137451172, -1000.0, -31.606422424316406, -1000.0, -31.596675872802734, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -31.537277221679688, -1000.0, -31.73354721069336, -1000.0, -31.498523712158203, -1000.0, -1000.0, -1000.0, -31.630626678466797, -1000.0, -31.64386749267578, -1000.0, -1000.0, -1000.0, -1000.0, -31.468441009521484, -1000.0, -31.687023162841797, -1000.0, -31.753158569335938, -1000.0, -31.842201232910156, -1000.0, -31.67644500732422, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0]",-16.7,5.6,21.6,"[-10.26, -inf, -12.43, -inf, -10.65, -inf, -10.81, -inf, -inf, -11.05, -inf, -inf, -10.94, -inf, -11.35, -inf, -11.37, -inf, -inf, -inf, -11.04, -inf, -inf, -inf, -10.65, -inf, -10.5, -inf, -inf, -inf, -10.32, -inf, -9.93, -inf, -10.38, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -10.59, -inf, -10.32, -inf, -10.14, -inf, -inf, -inf, -10.12, -inf, -10.57, -inf, -inf, -inf, -inf, -10.48, -inf, -9.85, -inf, -9.78, -inf, -9.94, -inf, -10.21, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf]"
2024-12-06 09:30:58.899267,g23.0_s6_r14,"[-31.495830535888672, -1000.0, -33.454978942871094, -1000.0, -31.564346313476562, -1000.0, -31.66729736328125, -1000.0, -1000.0, -31.608463287353516, -1000.0, -1000.0, -31.718120574951172, -1000.0, -31.569923400878906, -1000.0, -31.67047882080078, -1000.0, -1000.0, -1000.0, -31.828052520751953, -1000.0, -1000.0, -1000.0, -31.805896759033203, -1000.0, -31.451274871826172, -1000.0, -1000.0, -1000.0, -31.72222137451172, -1000.0, -31.606422424316406, -1000.0, -31.596675872802734, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -31.537277221679688, -1000.0, -31.73354721069336, -1000.0, -31.498523712158203, -1000.0, -1000.0, -1000.0, -31.630626678466797, -1000.0, -31.64386749267578, -1000.0, -1000.0, -1000.0, -1000.0, -31.468441009521484, -1000.0, -31.687023162841797, -1000.0, -31.753158569335938, -1000.0, -31.842201232910156, -1000.0, -31.67644500732422, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0]",-16.7,7.0,23.1,"[-8.78, -inf, -10.93, -inf, -9.17, -inf, -9.31, -inf, -inf, -9.54, -inf, -inf, -9.44, -inf, -9.82, -inf, -9.87, -inf, -inf, -inf, -9.54, -inf, -inf, -inf, -9.17, -inf, -9.0, -inf, -inf, -inf, -8.85, -inf, -8.46, -inf, -8.87, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -9.15, -inf, -8.82, -inf, -8.64, -inf, -inf, -inf, -8.69, -inf, -9.16, -inf, -inf, -inf, -inf, -9.1, -inf, -8.4, -inf, -8.4, -inf, -8.48, -inf, -8.82, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf]"
2024-12-06 09:30:58.900607,g24.5_s6_r14,"[-31.495830535888672, -1000.0, -33.454978942871094, -1000.0, -31.564346313476562, -1000.0, -31.66729736328125, -1000.0, -1000.0, -31.608463287353516, -1000.0, -1000.0, -31.718120574951172, -1000.0, -31.569923400878906, -1000.0, -31.67047882080078, -1000.0, -1000.0, -1000.0, -31.828052520751953, -1000.0, -1000.0, -1000.0, -31.805896759033203, -1000.0, -31.451274871826172, -1000.0, -1000.0, -1000.0, -31.72222137451172, -1000.0, -31.606422424316406, -1000.0, -31.596675872802734, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -31.537277221679688, -1000.0, -31.73354721069336, -1000.0, -31.498523712158203, -1000.0, -1000.0, -1000.0, -31.630626678466797, -1000.0, -31.64386749267578, -1000.0, -1000.0, -1000.0, -1000.0, -31.468441009521484, -1000.0, -31.687023162841797, -1000.0, -31.753158569335938, -1000.0, -31.842201232910156, -1000.0, -31.67644500732422, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0]",-16.7,8.4,24.6,"[-7.18, -inf, -9.36, -inf, -7.56, -inf, -7.78, -inf, -inf, -8.01, -inf, -inf, -7.85, -inf, -8.34, -inf, -8.4, -inf, -inf, -inf, -8.05, -inf, -inf, -inf, -7.63, -inf, -7.45, -inf, -inf, -inf, -7.37, -inf, -6.98, -inf, -7.41, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -7.63, -inf, -7.37, -inf, -7.16, -inf, -inf, -inf, -7.24, -inf, -7.66, -inf, -inf, -inf, -inf, -7.69, -inf, -6.92, -inf, -6.94, -inf, -7.05, -inf, -7.38, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf]"
2024-12-06 09:30:58.904071,g26.0_s6_r14,"[-31.578506469726562, -1000.0, -33.5186767578125, -1000.0, -31.569950103759766, -1000.0, -31.708484649658203, -1000.0, -1000.0, -31.635814666748047, -1000.0, -1000.0, -31.738021850585938, -1000.0, -31.58051300048828, -1000.0, -31.666385650634766, -1000.0, -1000.0, -1000.0, -31.794265747070312, -1000.0, -1000.0, -1000.0, -31.82461929321289, -1000.0, -31.420372009277344, -1000.0, -1000.0, -1000.0, -31.645729064941406, -1000.0, -31.617942810058594, -1000.0, -31.61542510986328, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -31.56976318359375, -1000.0, -31.72364044189453, -1000.0, -31.508255004882812, -1000.0, -1000.0, -1000.0, -31.655654907226562, -1000.0, -31.621063232421875, -1000.0, -1000.0, -1000.0, -1000.0, -31.47174835205078, -1000.0, -31.764747619628906, -1000.0, -31.74920654296875, -1000.0, -31.791934967041016, -1000.0, -31.736507415771484, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0]",-16.7,9.8,26.1,"[-5.8, -inf, -7.96, -inf, -6.17, -inf, -6.35, -inf, -inf, -6.63, -inf, -inf, -6.42, -inf, -6.86, -inf, -6.93, -inf, -inf, -inf, -6.59, -inf, -inf, -inf, -6.25, -inf, -6.01, -inf, -inf, -inf, -5.89, -inf, -5.51, -inf, -5.96, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -6.13, -inf, -5.87, -inf, -5.72, -inf, -inf, -inf, -5.74, -inf, -6.26, -inf, -inf, -inf, -inf, -6.24, -inf, -5.53, -inf, -5.46, -inf, -5.59, -inf, -5.93, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf]"
2024-12-06 09:30:58.906813,g27.5_s6_r14,"[-31.578506469726562, -1000.0, -33.5186767578125, -1000.0, -31.569950103759766, -1000.0, -31.708484649658203, -1000.0, -1000.0, -31.635814666748047, -1000.0, -1000.0, -31.738021850585938, -1000.0, -31.58051300048828, -1000.0, -31.666385650634766, -1000.0, -1000.0, -1000.0, -31.794265747070312, -1000.0, -1000.0, -1000.0, -31.82461929321289, -1000.0, -31.420372009277344, -1000.0, -1000.0, -1000.0, -31.645729064941406, -1000.0, -31.617942810058594, -1000.0, -31.61542510986328, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -31.56976318359375, -1000.0, -31.72364044189453, -1000.0, -31.508255004882812, -1000.0, -1000.0, -1000.0, -31.655654907226562, -1000.0, -31.621063232421875, -1000.0, -1000.0, -1000.0, -1000.0, -31.47174835205078, -1000.0, -31.764747619628906, -1000.0, -31.74920654296875, -1000.0, -31.791934967041016, -1000.0, -31.736507415771484, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0]",-16.7,11.3,27.6,"[-4.11, -inf, -6.46, -inf, -4.59, -inf, -4.82, -inf, -inf, -5.0, -inf, -inf, -4.87, -inf, -5.3, -inf, -5.36, -inf, -inf, -inf, -5.03, -inf, -inf, -inf, -4.67, -inf, -4.52, -inf, -inf, -inf, -4.35, -inf, -4.03, -inf, -4.43, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -4.59, -inf, -4.32, -inf, -4.14, -inf, -inf, -inf, -4.24, -inf, -4.71, -inf, -inf, -inf, -inf, -4.66, -inf, -4.02, -inf, -3.95, -inf, -4.08, -inf, -4.47, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf]"
2024-12-06 09:30:58.907343,g29.0_s6_r14,"[-31.578506469726562, -1000.0, -33.5186767578125, -1000.0, -31.569950103759766, -1000.0, -31.708484649658203, -1000.0, -1000.0, -31.635814666748047, -1000.0, -1000.0, -31.738021850585938, -1000.0, -31.58051300048828, -1000.0, -31.666385650634766, -1000.0, -1000.0, -1000.0, -31.794265747070312, -1000.0, -1000.0, -1000.0, -31.82461929321289, -1000.0, -31.420372009277344, -1000.0, -1000.0, -1000.0, -31.645729064941406, -1000.0, -31.617942810058594, -1000.0, -31.61542510986328, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -31.56976318359375, -1000.0, -31.72364044189453, -1000.0, -31.508255004882812, -1000.0, -1000.0, -1000.0, -31.655654907226562, -1000.0, -31.621063232421875, -1000.0, -1000.0, -1000.0, -1000.0, -31.47174835205078, -1000.0, -31.764747619628906, -1000.0, -31.74920654296875, -1000.0, -31.791934967041016, -1000.0, -31.736507415771484, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0]",-16.7,12.8,29.1,"[-2.67, -inf, -5.04, -inf, -3.14, -inf, -3.34, -inf, -inf, -3.51, -inf, -inf, -3.32, -inf, -3.81, -inf, -3.86, -inf, -inf, -inf, -3.53, -inf, -inf, -inf, -3.21, -inf, -3.01, -inf, -inf, -inf, -2.9, -inf, -2.47, -inf, -2.89, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -3.12, -inf, -2.81, -inf, -2.68, -inf, -inf, -inf, -2.75, -inf, -3.18, -inf, -inf, -inf, -inf, -3.21, -inf, -2.5, -inf, -2.47, -inf, -2.63, -inf, -2.98, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf]"
2024-12-06 09:30:58.909263,g30.5_s6_r14,"[-31.483352661132812, -1000.0, -33.67597198486328, -1000.0, -31.60855484008789, -1000.0, -31.712753295898438, -1000.0, -1000.0, -31.614418029785156, -1000.0, -1000.0, -31.779613494873047, -1000.0, -31.620418548583984, -1000.0, -31.705230712890625, -1000.0, -1000.0, -1000.0, -31.89417266845703, -1000.0, -1000.0, -1000.0, -31.817947387695312, -1000.0, -31.432514190673828, -1000.0, -1000.0, -1000.0, -31.65930938720703, -1000.0, -31.713733673095703, -1000.0, -31.652198791503906, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -31.527042388916016, -1000.0, -31.776695251464844, -1000.0, -31.574039459228516, -1000.0, -1000.0, -1000.0, -31.725055694580078, -1000.0, -31.604644775390625, -1000.0, -1000.0, -1000.0, -1000.0, -31.469886779785156, -1000.0, -31.7503662109375, -1000.0, -31.753662109375, -1000.0, -31.842849731445312, -1000.0, -31.73687744140625, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0]",-16.7,14.2,30.5,"[-1.23, -inf, -3.5, -inf, -1.7, -inf, -1.81, -inf, -inf, -2.03, -inf, -inf, -1.87, -inf, -2.36, -inf, -2.42, -inf, -inf, -inf, -2.08, -inf, -inf, -inf, -1.8, -inf, -1.51, -inf, -inf, -inf, -1.43, -inf, -1.01, -inf, -1.45, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -1.62, -inf, -1.4, -inf, -1.23, -inf, -inf, -inf, -1.32, -inf, -1.75, -inf, -inf, -inf, -inf, -1.8, -inf, -1.1, -inf, -1.04, -inf, -1.15, -inf, -1.62, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf]"
2024-12-06 09:30:58.910655,g32.0_s6_r14,"[-31.483352661132812, -1000.0, -33.67597198486328, -1000.0, -31.60855484008789, -1000.0, -31.712753295898438, -1000.0, -1000.0, -31.614418029785156, -1000.0, -1000.0, -31.779613494873047, -1000.0, -31.620418548583984, -1000.0, -31.705230712890625, -1000.0, -1000.0, -1000.0, -31.89417266845703, -1000.0, -1000.0, -1000.0, -31.817947387695312, -1000.0, -31.432514190673828, -1000.0, -1000.0, -1000.0, -31.65930938720703, -1000.0, -31.713733673095703, -1000.0, -31.652198791503906, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -31.527042388916016, -1000.0, -31.776695251464844, -1000.0, -31.574039459228516, -1000.0, -1000.0, -1000.0, -31.725055694580078, -1000.0, -31.604644775390625, -1000.0, -1000.0, -1000.0, -1000.0, -31.469886779785156, -1000.0, -31.7503662109375, -1000.0, -31.753662109375, -1000.0, -31.842849731445312, -1000.0, -31.73687744140625, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0]",-16.7,15.7,32.0,"[0.28, -inf, -1.94, -inf, -0.18, -inf, -0.34, -inf, -inf, -0.48, -inf, -inf, -0.35, -inf, -0.82, -inf, -0.91, -inf, -inf, -inf, -0.61, -inf, -inf, -inf, -0.28, -inf, 0.0, -inf, -inf, -inf, 0.06, -inf, 0.49, -inf, 0.08, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -0.18, -inf, 0.09, -inf, 0.35, -inf, -inf, -inf, 0.22, -inf, -0.25, -inf, -inf, -inf, -inf, -0.27, -inf, 0.5, -inf, 0.5, -inf, 0.35, -inf, -0.04, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf]"
2024-12-06 09:30:58.911914,g33.5_s6_r14,"[-31.483352661132812, -1000.0, -33.67597198486328, -1000.0, -31.60855484008789, -1000.0, -31.712753295898438, -1000.0, -1000.0, -31.614418029785156, -1000.0, -1000.0, -31.779613494873047, -1000.0, -31.620418548583984, -1000.0, -31.705230712890625, -1000.0, -1000.0, -1000.0, -31.89417266845703, -1000.0, -1000.0, -1000.0, -31.817947387695312, -1000.0, -31.432514190673828, -1000.0, -1000.0, -1000.0, -31.65930938720703, -1000.0, -31.713733673095703, -1000.0, -31.652198791503906, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -31.527042388916016, -1000.0, -31.776695251464844, -1000.0, -31.574039459228516, -1000.0, -1000.0, -1000.0, -31.725055694580078, -1000.0, -31.604644775390625, -1000.0, -1000.0, -1000.0, -1000.0, -31.469886779785156, -1000.0, -31.7503662109375, -1000.0, -31.753662109375, -1000.0, -31.842849731445312, -1000.0, -31.73687744140625, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0]",-16.6,17.2,33.5,"[2.0, -inf, -0.3, -inf, 1.47, -inf, 1.36, -inf, -inf, 1.12, -inf, -inf, 1.26, -inf, 0.77, -inf, 0.67, -inf, -inf, -inf, 0.96, -inf, -inf, -inf, 1.2, -inf, 1.48, -inf, -inf, -inf, 1.49, -inf, 1.97, -inf, 1.55, -inf, -inf, -inf, -inf, -inf, -inf, -inf, 1.3, -inf, 1.54, -inf, 1.75, -inf, -inf, -inf, 1.62, -inf, 1.14, -inf, -inf, -inf, -inf, 1.16, -inf, 1.89, -inf, 1.87, -inf, 1.72, -inf, 1.29, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf]"
2024-12-06 09:30:58.912241,g35.0_s6_r14,"[-31.54541015625, -1000.0, -33.57011032104492, -1000.0, -31.58344268798828, -1000.0, -31.730098724365234, -1000.0, -1000.0, -31.624107360839844, -1000.0, -1000.0, -31.749019622802734, -1000.0, -31.571640014648438, -1000.0, -31.650978088378906, -1000.0, -1000.0, -1000.0, -31.840030670166016, -1000.0, -1000.0, -1000.0, -31.86871337890625, -1000.0, -31.42583465576172, -1000.0, -1000.0, -1000.0, -31.65713882446289, -1000.0, -31.65178680419922, -1000.0, -31.59478759765625, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -31.584548950195312, -1000.0, -31.746196746826172, -1000.0, -31.50536346435547, -1000.0, -1000.0, -1000.0, -31.64342498779297, -1000.0, -31.611400604248047, -1000.0, -1000.0, -1000.0, -1000.0, -31.49661636352539, -1000.0, -31.736278533935547, -1000.0, -31.760303497314453, -1000.0, -31.748573303222656, -1000.0, -31.728797912597656, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0]",-16.6,18.7,35.1,"[4.18, -inf, 1.85, -inf, 3.54, -inf, 3.41, -inf, -inf, 3.15, -inf, -inf, 3.16, -inf, 2.59, -inf, 2.34, -inf, -inf, -inf, 2.53, -inf, -inf, -inf, 2.71, -inf, 2.98, -inf, -inf, -inf, 2.94, -inf, 3.36, -inf, 2.89, -inf, -inf, -inf, -inf, -inf, -inf, -inf, 2.69, -inf, 2.82, -inf, 3.03, -inf, -inf, -inf, 2.9, -inf, 2.43, -inf, -inf, -inf, -inf, 2.33, -inf, 3.06, -inf, 2.98, -inf, 2.88, -inf, 2.53, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf]"
